idwine;Type;Grapes;Harmonize;name
125964;White;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Domaine Francoise Andre Pernand-Vergelesses 1er Cru 'Sous Fretille' Blanc
125965;White;['Muscat Blanc'];['Spicy Food', 'Sweet Dessert'];Domaine de Durban Kermit Lynch Vaucluse Blanc
125968;White;['Geworztraminer'];['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese'];Frederic Mochel Gewurztraminer Alsace Grand Cru 'Altenberg de Bergbieten'
125969;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Thierry Drouin Plaisance Pouilly-Fuisse
125970;Red;['Grenache', 'Mourvedre'];['Beef', 'Lamb', 'Game Meat'];Domaine Pique-Basse Rasteau
125971;White;['Sauvignon Blanc'];['Pork', 'Shellfish', 'Spicy Food', 'Vegetarian', 'Goat Cheese'];Domaine de Maltaverne L'Ammonite Pouilly-Fume Blanc
125972;Red;['Cabernet Sauvignon', 'Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Famille Lannoye Chateau Lamour Castillon - Cotes de Bordeaux
125973;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Jacques Cacheux Les Ormes Vosne-Romanee
125974;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Jean-Jacques Girard Volnay Vieilles Vignes
125975;Red;['Negrette'];['Beef', 'Pasta', 'Veal'];Chateau Saint Louis Chenes de Saint-Louis Fronton
125976;Red;['Merlot', 'Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Chateau Jonc-Blanc Antigel Vin Solidaire
125977;Red;['Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Mademoiselle Comedie Bordeaux Rouge
125978;Red;['Petit Verdot', 'Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau Fleur de Plaisance Cotes de Bourg
125979;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Baudouin Millet Petit Chablis
125980;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];F. Bergeronneau-Marion Millesime Brut Champagne Premier Cru
125981;White;['Chardonnay', 'Viognier'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Brume Saline Chardonnay - Viognier
125982;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Gardet Brut Reserve Champagne Premier Cru
125983;White;['Chardonnay'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Terroir Daronton Vacqueyras Blanc
125984;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Olivier Leflaive Chassagne-Montrachet 1er Cru 'Blanchots'
125985;Red;['Grenache'];['Beef', 'Maturated Cheese', 'Hard Cheese'];Domaine des Lauribert Vaucluse
125986;White;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Cave de Lugny Vire-Clesse
125988;Red;['Malbec', 'Merlot'];['Beef', 'Lamb', 'Poultry'];Chateau de Gaudou Les Pigeonniers Cahors
125989;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau de Lachassagne Clos du Chateau Monopole Bourgogne Pinot Noir
125990;Sparkling;['Pinot Noir', 'Gamay Noir'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Caves de Marsigny Cremant de Bourgogne Rose Brut
125991;Sparkling;['Chardonnay', 'Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Vegetarian', 'Poultry'];Andre Delorme Methode Traditionnelle Blanc De Blancs Brut
125992;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maison Champy Les Cazetiers Gevrey-Chambertin 1er Cru
125993;Red;['Malbec'];['Beef', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry'];Chateau Baudare Tradition Fronton
125996;White;['Chenin Blanc'];['Shellfish', 'Lean Fish', 'Fruit Dessert'];Romane de Brinay Le Chant des Victoires
125997;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Domaine de la Grand'Cour - Jean Louis Dutraive Chenas Lieu dit les Perelles
125998;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Veuve Doussot Grande Cuvee Brut Champagne
125999;Red;['Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau Lambert Fronsac
126000;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Chartogne-Taillet Fiacre
126001;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Regnard Bourgogne Hautes-Cotes de Beaune
126002;Red;['Malbec', 'Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Soft Cheese'];Cave du Marmandais Chateau Terrebert Malbec - Cabernet Franc
126005;White;['Chenin Blanc'];['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese'];Domaine le Capitaine Cuvee Adrien Vouvray Demi Sec
126006;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Monmousseau Chinon
126007;Sparkling;['Chardonnay'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Domaine Rosier Cuvee Jean Philippe Cremant de Limoux Brut Rose
126008;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maison Capitain-Gagnerot Ladoix 1er Cru 'Le Bois Roussot'
126009;Sparkling;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Fabrice Gasnier La Cravantine Methode Traditionnelle
126010;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];J.M. Boillot Puligny-Montrachet Premier Cru La Garenne
126011;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Sylvain Cathiard Vosne-Romanee 1er Cru 'Les Suchots'
126014;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau La Fleur Chevrol Lalande-de-Pomerol
126016;Sparkling;['Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry'];Baron de Breban Pinot Noir Rose Brut
126017;Red;['Grenache'];['Beef', 'Pasta', 'Lamb', 'Poultry'];Blanquettes Grenache Noir
126018;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Laurent Lequart Reserve Brut Champagne
126019;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Domaine de Vauroux Chablis 1er Cru 'Montmains'
126020;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Christian et Pascal Menaut - La Jolivode Pommard
126021;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Filliatreau Chateau Fouquet le Clos Saumur
126023;Rose;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Chateau Thieuley Clos Sainte Anne Bordeaux Rose
126025;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Joseph Drouhin Gevrey-Chambertin Premier Cru Champeaux
126026;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Union de Producteurs de Saint-Emilion Tour d'Artus Saint-Emilion Grand Cru
126027;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Domaine Arnaud Lambert Yves Lambert Saumur-Champigny
126030;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Le Grand Clauzy Classique Chardonnay
126032;Sparkling;['Pinot Noir'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Huber-Verdereau Cremant de Bourgogne Blanc de Noir
126035;Red;['Grenache'];['Beef', 'Pasta', 'Lamb', 'Poultry'];JP. Chenet Original Grenache - Pinot Noir
126036;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Guillemin Stephane et Lucie Domaine Creusserome Vire Clesse
126037;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Simonnet-Febvre 100 Series Chardonnay
126038;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Bersan Cuvee Louis Bersan Irancy
126041;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Alain Michelot Morey-Saint-Denis
126043;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Seguin-Manuel Vieilles Vignes Gevrey-Chambertin
126044;White;['Sauvignon Blanc'];['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Blason Timberlay Bordeaux Sauvignon Blanc
126046;White;['Vermentino'];['Beef', 'Lamb', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese'];Domaine de la Punta Cuvee Balianu Corse Blanc
126047;Red;['Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry'];Francois La Pierre Castelbeaux Grande Reserve Pinot Noir
126048;White;['Pinot Blanc'];['Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Jean Geiler Cave Ingersheim Pinot Blanc
126050;White;['Riesling'];['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat'];Albert Boxler Riesling Alsace Grand Cru Brand Kirchberg 'K'
126051;White;['Savagnin Blanc'];['Poultry', 'Mushrooms', 'Soft Cheese'];Domaine Grand Chateau-Chalon En Beaumont
126053;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Domaine de la Conciergerie Chablis Premier Cru 'Montmain'
126054;Sparkling;['Pinot Noir'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Willy Gisselbrecht Cremant Blanc de Noirs Brut
126055;Sparkling;['Pinot Auxerrois', 'Chardonnay', 'Pinot Blanc'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Domaine Pfister Breit Blanc de Blancs Extra Brut
126056;White;['Roussanne', 'Marsanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Jean Luc Jamet Cotes-du-Rhone Blanc
126057;Red;['Grenache'];['Beef', 'Pasta', 'Lamb', 'Poultry'];Cave des Vignerons de Saint-Saturnin 3 Grenache Noir
126058;Red;['Cabernet Sauvignon', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Bertrand Guindeuil Chateau le Cossu Graves Rouge
126059;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Vignerons de Bel Air En Chassagne Cote de Brouilly
126061;White;['Clairette', 'Viognier', 'Grenache Blanc'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Brotte La Fiole Cotes du Rhone Blanc
126063;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Aurelien Verdet Nuits-Saint-Georges 1er Cru 'Les Damodes'
126064;White;['Chenin Blanc'];['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese'];Michel Laurent Vouvray
126065;White;['Vermentino'];['Pasta', 'Vegetarian', 'Appetizer', 'Snack', 'Lean Fish', 'Cured Meat'];Domaine des Diables MiP Classic Cotes de Provence Blanc
126066;Sparkling;['Pinot Noir', 'Aligote', 'Gamay Noir', 'Chardonnay'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Chevalier Cremant de Bourgogne Classique Brut
126069;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Sylvain Cathiard Romanee Saint Vivant Grand Cru
126070;Red;['Gamay Noir'];['Beef'];Domaine de la Rochette Gamay
126071;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Lou Dumont Lea Selection Chambolle-Musigny
126072;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Gerard Mugneret Vosne-Romanee 1er Cru 'Les Suchots'
126075;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Maume Gevrey-Chambertin Premier Cru
126078;White;['Riesling'];['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat'];Jean Murbach Riesling Alsace Grand Cru 'Hatschbourg'
126079;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau Ruat Cuvee Le Plantey Moulis-en-Medoc
126082;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Vincent et Francois Jouard Vieilles Vignes  Chassagne-Montrachet 1er Cru 'La Maltroie'
126083;White;['Chardonnay', 'Vermentino'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Terra Vecchia Reserve Vermentino - Chardonnay
126084;Rose;['Cinsault', 'Grenache', 'Mourvedre'];['Pork', 'Shellfish', 'Vegetarian', 'Poultry'];Chateau de Font Vive Bandol Rose
126085;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Prieur-Brunet Santenay Clos Rousseau 1er Cru
126086;Dessert;['Macabeo'];['Rich Fish', 'Shellfish', 'Poultry'];Chateau de Caladroy Cuvee Al Vi Real Rivesaltes Ambre
126087;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Chanson Beaune Premier Cru Champimonts
126088;Sparkling;['Chenin Blanc', 'Pinot Noir', 'Chardonnay'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Michel Olivier Tete de Cuvee Cremant de Limoux Brut
126089;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Antonin Rodet Chateau de Mercey Bourgogne Hautes Cotes de Beaune Chardonnay
126090;White;['Chasselas'];['Poultry', 'Lean Fish', 'Soft Cheese', 'Appetizer'];Albert Boxler Chasselas
126091;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau de Meursault Aloxe-Corton
126092;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Ardhuy Cote de Beaune Villages 'Les Combottes'
126094;Red;['Malbec'];['Beef', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry'];Metairie Grande du Theron Cuvee Prestige Cahors
126095;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Ruris Amor Montagny 1er Cru 'Les Burnins' Blanc
126096;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Famille Moutard Grande Reserve Brut Nature
126097;Red;['Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Emile Grelier Bordeaux Superieur Merlot
126099;Sparkling;['Riesling'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Domaine Viticole de la Ville de Colmar Cremant d'Alsace Riesling Brut
126100;Red;['Pinot Noir'];['Veal', 'Game Meat', 'Poultry'];Domaine Jean Teiller Rencontre Menetou-Salon Rouge
126102;Rose;['Nielluccio'];['Beef', 'Maturated Cheese', 'Hard Cheese'];Domaine Poli Niellucciu Rose
126103;White;['Chenin Blanc'];['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese'];Domaine de la Mariniere Chinon Blanc Bec
126104;Rose;['Grenache', 'Mourvedre', 'Cinsault'];['Pork', 'Shellfish', 'Vegetarian', 'Poultry'];Domaine des Estournois Cuvee Serenissime Bandol
126105;White;['Roussanne'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Domaine des Cadastres Roussanne
126106;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau Olivier Private Selection Pessac-Leognan
126110;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Bouzereau-Gruere Chassagne-Montrachet 1er Cru 'Les Chaumees'
126111;White;['Roussanne', 'Marsanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Maison les Alexandrins Crozes-Hermitage Blanc
126112;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jean Diot Selection Brut Champagne
126114;White;['Sauvignon Blanc', 'Semillon'];['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Les Petites Caves Bordeaux Blanc Sec
126115;Rose;['Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry'];Domaine Joseph Roty Marsannay Rose
126116;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jean-Louis Noel Champagne Premier Cru Rose Brut
126117;Red;['Grenache'];['Beef', 'Pasta', 'Lamb', 'Poultry'];Mas Saint Pierre Grenache Noir
126119;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Signe Vignerons Le Beaujolais Villages d'Arthur
126121;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Louis Latour Les Terrasses Pinot Noir
126122;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Nicolas Potel Pommard
126123;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Antonin Rodet Puligny-Montrachet
126126;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Albert Bichot Bourgogne Hautes-Cotes de Nuits Blanc
126127;White;['Sauvignon Blanc'];['Pork', 'Shellfish', 'Spicy Food', 'Vegetarian', 'Goat Cheese'];Domaine A Cailbourdin La Cote Blanche Pouilly-Fume
126128;Red;['Merlot', 'Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Chateau Puy-Servain Vieilles Vignes Montravel
126129;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Lanson Extra Age Brut Rose Champagne
126130;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Jean-Louis Moissenet-Bonnard Pommard 'Les Cras'
126131;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Club des Sommeliers Saint-Veran
126132;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Albert Grivault Bourgogne Blanc
126134;Red;['Pinot Noir'];['Veal', 'Game Meat', 'Poultry'];Hubert Brochard Vieilles Vignes Sancerre Rouge
126135;White;['Geworztraminer'];['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese'];Willm Gewurztraminer Cuvee Emile Willm
126137;Sparkling;['Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Francis Orban Brut Rose Champagne
126140;White;['Grenache Blanc', 'Clairette', 'Ugni Blanc', 'Roussanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Domaine de la Royere Oppidum Luberon Blanc
126141;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jean-Marc Brocard Chablis Premier Cru 'Vaillons'
126142;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Chateau de Villeneuve Clos de la Bienboire Saumur-Champigny
126144;White;['Chardonnay', 'Savagnin Blanc'];['Poultry', 'Mushrooms', 'Soft Cheese'];Desire Petit Cuvee Tradition Arbois Pupillin
126145;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Michel Picard Devant le Chateau Chassagne-Montrachet
126146;White;['Pinot Blanc'];['Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Victor Wilhelm Pinot Blanc
126147;White;['Grenache Blanc', 'Bourboulenc'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Domaine Julien Masquin Cotes du Rhone Humeur Blanc
126148;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Huguenot Charmes-Chambertin Grand Cru
126149;White;['Chardonnay', 'Vermentino'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Latitude 43 Chardonnay - Vermentino
126150;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];La Meuliere Le Secret des Ames Chablis 1er Cru Mont de Milieu
126151;Sparkling;['Chardonnay', 'Pinot Meunier'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Eblin Fuchs Cremant d'Alsace Blanc de Blancs Brut
126152;Red;['Grenache', 'Mourvedre', 'Cinsault'];['Beef', 'Maturated Cheese', 'Hard Cheese'];Gueissard Bandol Rouge
126153;Red;['Cabernet Franc', 'Merlot', 'Cabernet Sauvignon'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau de Cor Bugeaud Cuvee Tradition Blaye - Cotes de Bordeaux
126154;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Vincent Girardin Les Vieilles Vignes Chambolle-Musigny
126155;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Philippe Leclerc Gevrey-Chambertin 1er Cru 'Les Cazetiers'
126156;Red;['Pinot Nero'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Marchand Freres Charmes-Chambertin Grand Cru
126157;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Taupenot-Merme Bourgogne Aligote
126158;Sparkling;['Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Mousse Fils Effusion Brut Rose Champagne
126159;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Leon Launois Cuvee Reservee Brut Rose Champagne
126162;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Monsarrat Grande Reserve Brut Champagne
126163;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Marcel Couturier La Cour des Bois Saint-Veran
126164;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Louis Lequin Batard-Montrachet Grand Cru
126165;Red;['Grenache'];['Beef', 'Lamb', 'Game Meat'];La Cave d'Augustin Florent Vacqueyras
126166;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Pascal Bouchard Chablis Grand Cru Blanchot
126167;Red;['Cabernet Sauvignon'];['Beef', 'Lamb', 'Spicy Food', 'Poultry'];Domaine de la Citadelle Cabernet
126168;Sparkling;['Pinot Meunier', 'Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jacques Bardelot Brut Rose Champagne
126170;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Domaine Fichet Les 3 Terroirs Chardonnay Macon-Burgy
126171;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Rodrigues Lalande Chateau Lalande-Poitevin Graves
126172;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Christophe et Fils Chablis 1er Cru 'Mont de Milieu'
126173;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Louis Max Pommard
126174;Sparkling;['Pinot Noir', 'Pinot Meunier', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Louis Delaunay Cuvee Prestige Brut Champagne
126175;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Prestige des Sacres Cuvee Dynastie Blanc de Blancs Brut Champagne
126176;White;['Sauvignon Blanc'];['Pork', 'Shellfish', 'Spicy Food', 'Vegetarian', 'Goat Cheese'];Francois Crochet Les Amoureuses Sancerre
126177;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau de Prade Castillon - Cotes de Bordeaux
126178;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Louis Max Nuits-Saint-Georges 1er Cru Les Damodes
126179;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Gachot-Monot Nuits-Saint-Georges 1er Cru Les Poulettes
126180;Dessert;['Chardonnay', 'Savagnin Blanc', 'Poulsard'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Desire Petit Vin de Paille
126181;White;['Clairette', 'Bourboulenc', 'Roussanne', 'Grenache Blanc'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Chateau Beauchene Vignobles de la Serriere Chateauneuf-du-Pape Blanc
126182;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Philippe Bertrand Cuvee d'Exception Blanc de Blancs Brut
